person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,probability_of_default_xgb (%),predicted_status_xgb,real_status (Target),segmento_riesgo_IA
32,115000,MORTGAGE,3.0,EDUCATION,E,20000,16.95,0,0.17,Y,7,50.79619,1,0,Riesgo Alto
21,34500,RENT,2.0,HOMEIMPROVEMENT,D,11500,15.31,1,0.33,N,2,99.87636,1,1,Riesgo Alto
25,32000,MORTGAGE,3.0,PERSONAL,B,15000,11.11,0,0.47,N,4,51.604992,1,0,Riesgo Alto
24,55000,RENT,0.0,DEBTCONSOLIDATION,B,4000,11.26,0,0.07,N,3,21.381607,0,0,Riesgo Medio
25,88668,MORTGAGE,2.0,MEDICAL,A,3000,6.62,0,0.03,N,2,5.621245,0,0,Riesgo Bajo
27,72000,RENT,6.0,VENTURE,A,20000,8.9,0,0.28,N,5,1.9953172,0,0,Riesgo Bajo
31,54000,RENT,2.0,DEBTCONSOLIDATION,A,1400,10.99,0,0.03,N,8,35.425213,0,0,Riesgo Medio
31,44960,MORTGAGE,0.0,DEBTCONSOLIDATION,B,5000,10.95,1,0.11,N,10,34.54995,0,1,Riesgo Medio
25,136112,MORTGAGE,9.0,HOMEIMPROVEMENT,E,15600,19.42,1,0.11,N,2,32.831764,0,1,Riesgo Medio
25,60000,RENT,3.0,HOMEIMPROVEMENT,A,7000,6.92,0,0.12,N,2,7.5975666,0,0,Riesgo Bajo
32,73000,RENT,4.0,DEBTCONSOLIDATION,A,10000,8.59,0,0.14,N,8,19.241566,0,0,Riesgo Bajo
22,34000,MORTGAGE,6.0,VENTURE,D,15000,15.99,1,0.44,Y,2,91.143036,1,1,Riesgo Alto
22,110000,MORTGAGE,0.0,EDUCATION,A,12000,7.14,0,0.11,N,2,2.2357275,0,0,Riesgo Bajo
30,110000,RENT,2.0,PERSONAL,A,3200,7.49,0,0.03,N,8,6.8279753,0,0,Riesgo Bajo
22,37800,MORTGAGE,7.0,EDUCATION,B,7200,10.99,0,0.19,N,2,22.606972,0,0,Riesgo Medio
26,57000,RENT,10.0,MEDICAL,B,4100,10.59,0,0.07,N,3,29.719492,0,0,Riesgo Medio
22,40000,RENT,6.0,EDUCATION,B,14000,10.99,1,0.35,N,4,97.545425,1,1,Riesgo Alto
31,75000,RENT,4.0,HOMEIMPROVEMENT,A,18000,8.9,0,0.24,N,6,17.26205,0,0,Riesgo Bajo
38,26300,RENT,1.0,DEBTCONSOLIDATION,C,7500,13.47,1,0.29,N,12,43.154953,0,1,Riesgo Medio
29,80000,RENT,0.0,PERSONAL,B,1500,12.42,0,0.02,N,9,9.317229,0,0,Riesgo Bajo
40,23004,OWN,2.0,MEDICAL,A,7750,7.88,0,0.34,N,16,0.41510504,0,0,Riesgo Bajo
22,53004,MORTGAGE,6.0,EDUCATION,C,1500,13.79,0,0.03,N,2,15.380296,0,0,Riesgo Bajo
32,57000,MORTGAGE,11.0,MEDICAL,C,9000,13.35,0,0.16,Y,5,41.972794,0,0,Riesgo Medio
28,44000,RENT,5.0,PERSONAL,C,16000,13.48,1,0.36,N,6,99.49269,1,1,Riesgo Alto
22,45000,MORTGAGE,5.0,MEDICAL,B,6500,10.65,0,0.14,N,4,19.83688,0,0,Riesgo Bajo
29,45000,OWN,4.0,VENTURE,B,20000,10.62,0,0.44,N,6,0.052518923,0,0,Riesgo Bajo
25,58000,RENT,5.0,DEBTCONSOLIDATION,D,15000,18.25,1,0.26,N,2,91.317406,1,1,Riesgo Alto
25,65707,MORTGAGE,1.0,EDUCATION,D,2000,14.59,0,0.03,N,3,58.99545,1,0,Riesgo Alto
50,69000,RENT,8.0,DEBTCONSOLIDATION,D,15000,10.99,1,0.22,N,17,83.31611,1,1,Riesgo Alto
24,62467,RENT,0.0,PERSONAL,A,10625,8.49,0,0.17,N,2,12.795639,0,0,Riesgo Bajo
30,48000,RENT,1.0,EDUCATION,B,7200,10.39,0,0.15,N,8,22.135712,0,0,Riesgo Medio
22,56000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,20000,10.99,0,0.36,N,4,40.54982,0,0,Riesgo Medio
24,34800,OWN,8.0,VENTURE,B,1700,10.38,0,0.05,N,2,0.12820654,0,0,Riesgo Bajo
29,53000,RENT,7.0,VENTURE,C,9600,12.73,0,0.18,N,5,22.993948,0,0,Riesgo Medio
44,12000,OWN,5.0,HOMEIMPROVEMENT,B,2000,9.88,1,0.17,N,11,99.54869,1,1,Riesgo Alto
29,37500,RENT,7.0,EDUCATION,B,3300,10.37,0,0.09,N,8,28.98289,0,0,Riesgo Medio
33,44000,MORTGAGE,6.0,DEBTCONSOLIDATION,D,4500,14.74,1,0.1,N,10,93.96,1,1,Riesgo Alto
37,26500,RENT,11.0,EDUCATION,C,2000,13.16,0,0.08,Y,16,37.435932,0,0,Riesgo Medio
26,19500,OWN,0.0,PERSONAL,A,5000,8.0,1,0.26,N,3,99.73259,1,1,Riesgo Alto
26,40000,MORTGAGE,5.0,EDUCATION,A,7200,7.49,0,0.18,N,2,11.0156555,0,0,Riesgo Bajo
28,90000,RENT,0.0,VENTURE,C,4000,13.49,0,0.04,N,8,14.301285,0,0,Riesgo Bajo
25,65000,RENT,3.0,PERSONAL,A,4000,6.62,0,0.06,N,2,5.386987,0,0,Riesgo Bajo
22,34800,RENT,6.0,DEBTCONSOLIDATION,D,2000,16.89,1,0.06,Y,4,94.15115,1,1,Riesgo Alto
56,19200,RENT,0.0,VENTURE,B,6025,11.71,1,0.31,N,19,99.90479,1,1,Riesgo Alto
28,127000,MORTGAGE,9.0,DEBTCONSOLIDATION,C,8400,12.87,0,0.07,N,7,20.435589,0,0,Riesgo Medio
27,57600,RENT,3.0,EDUCATION,A,14000,7.29,0,0.24,N,8,16.103765,0,0,Riesgo Bajo
27,100000,MORTGAGE,10.0,MEDICAL,B,12000,9.96,0,0.12,N,10,9.852762,0,0,Riesgo Bajo
34,110000,MORTGAGE,2.0,MEDICAL,A,10000,7.29,0,0.09,N,10,3.0922587,0,0,Riesgo Bajo
26,117500,RENT,0.0,VENTURE,A,13800,7.49,0,0.12,N,3,0.6260874,0,0,Riesgo Bajo
32,130000,MORTGAGE,0.0,PERSONAL,A,12000,8.59,0,0.09,N,7,6.3278794,0,0,Riesgo Bajo
30,165000,MORTGAGE,3.0,EDUCATION,D,5000,15.62,0,0.03,Y,10,30.861738,0,0,Riesgo Medio
25,55000,RENT,3.0,DEBTCONSOLIDATION,C,5000,10.99,0,0.09,Y,4,24.076326,0,0,Riesgo Medio
30,50000,RENT,6.0,VENTURE,B,4600,11.49,0,0.09,N,7,0.9298419,0,0,Riesgo Bajo
27,51600,RENT,12.0,EDUCATION,A,6000,8.49,0,0.12,N,6,25.067478,0,0,Riesgo Medio
30,40000,RENT,4.0,VENTURE,C,10800,13.57,1,0.27,N,7,22.431726,0,1,Riesgo Medio
33,34000,MORTGAGE,8.0,HOMEIMPROVEMENT,D,6000,14.11,1,0.18,N,9,83.59902,1,1,Riesgo Alto
42,26568,RENT,6.0,PERSONAL,B,2500,10.37,0,0.09,N,14,31.369473,0,0,Riesgo Medio
24,105000,RENT,2.0,HOMEIMPROVEMENT,C,19000,12.29,0,0.18,Y,2,16.742664,0,0,Riesgo Bajo
25,42000,RENT,4.0,EDUCATION,A,1925,6.17,0,0.05,N,4,16.399414,0,0,Riesgo Bajo
44,55000,MORTGAGE,2.0,EDUCATION,A,5000,7.51,0,0.09,N,11,8.913073,0,0,Riesgo Bajo
22,54225,RENT,0.0,EDUCATION,E,15000,16.7,1,0.28,Y,4,96.78119,1,1,Riesgo Alto
29,56700,MORTGAGE,9.0,EDUCATION,C,10000,10.99,0,0.18,Y,5,31.251287,0,0,Riesgo Medio
45,89000,RENT,5.0,PERSONAL,B,19200,10.99,0,0.22,N,12,33.471046,0,0,Riesgo Medio
27,120000,RENT,4.0,DEBTCONSOLIDATION,A,12000,10.99,0,0.1,N,5,11.100164,0,0,Riesgo Bajo
27,70000,RENT,11.0,HOMEIMPROVEMENT,D,8000,12.92,0,0.11,Y,6,60.834873,1,0,Riesgo Alto
26,50000,RENT,0.0,MEDICAL,C,13000,12.09,0,0.26,N,3,19.734577,0,0,Riesgo Bajo
26,68000,MORTGAGE,10.0,EDUCATION,A,10000,8.49,0,0.15,N,3,19.416431,0,0,Riesgo Bajo
28,27504,OWN,4.0,PERSONAL,B,2000,11.12,0,0.07,N,8,0.51415646,0,0,Riesgo Bajo
33,98000,RENT,2.0,HOMEIMPROVEMENT,A,20000,6.91,0,0.2,N,7,3.5687368,0,0,Riesgo Bajo
24,22100,RENT,4.0,EDUCATION,C,8000,13.23,1,0.36,N,2,98.64479,1,1,Riesgo Alto
27,48000,RENT,0.0,MEDICAL,B,10000,10.62,0,0.21,N,6,19.486313,0,0,Riesgo Bajo
25,85000,RENT,9.0,HOMEIMPROVEMENT,A,5750,7.29,0,0.07,N,3,9.0032,0,0,Riesgo Bajo
24,41500,MORTGAGE,8.0,EDUCATION,A,8500,7.14,0,0.2,N,4,17.570343,0,0,Riesgo Bajo
23,40000,RENT,7.0,EDUCATION,C,10000,10.99,0,0.25,N,2,17.333977,0,0,Riesgo Bajo
36,44000,RENT,4.0,DEBTCONSOLIDATION,C,16000,14.65,1,0.36,N,11,99.420784,1,1,Riesgo Alto
28,85000,RENT,7.0,DEBTCONSOLIDATION,B,11200,9.91,0,0.13,N,10,12.96613,0,0,Riesgo Bajo
31,30016,OWN,3.0,HOMEIMPROVEMENT,A,11000,8.94,0,0.37,N,10,0.6014644,0,0,Riesgo Bajo
25,51669,MORTGAGE,2.0,HOMEIMPROVEMENT,B,12000,10.37,0,0.23,N,4,29.794704,0,0,Riesgo Medio
22,62000,RENT,4.0,EDUCATION,C,2000,15.27,0,0.03,N,2,33.11248,0,0,Riesgo Medio
40,30000,RENT,2.0,VENTURE,B,10625,10.99,1,0.35,N,13,99.37587,1,1,Riesgo Alto
27,116899,MORTGAGE,12.0,DEBTCONSOLIDATION,B,12000,10.75,1,0.1,N,7,14.407195,0,1,Riesgo Bajo
22,55000,MORTGAGE,2.0,EDUCATION,A,12000,6.54,0,0.22,N,4,6.7438936,0,0,Riesgo Bajo
43,500000,MORTGAGE,5.0,VENTURE,C,25000,12.61,0,0.05,Y,14,7.54928,0,0,Riesgo Bajo
22,36000,OWN,6.0,EDUCATION,D,12000,15.21,0,0.33,Y,3,0.21438938,0,0,Riesgo Bajo
26,51700,OWN,2.0,HOMEIMPROVEMENT,A,13200,7.51,0,0.26,N,4,0.4754304,0,0,Riesgo Bajo
24,71480,RENT,8.0,HOMEIMPROVEMENT,F,17600,10.99,0,0.25,N,4,63.506298,1,0,Riesgo Alto
27,90000,MORTGAGE,11.0,VENTURE,D,21000,15.62,0,0.23,N,9,21.140947,0,0,Riesgo Medio
25,45000,OWN,1.0,PERSONAL,C,10000,12.87,0,0.22,Y,2,0.23666564,0,0,Riesgo Bajo
26,55000,MORTGAGE,10.0,VENTURE,C,2800,13.49,0,0.05,N,2,30.604097,0,0,Riesgo Medio
47,86000,RENT,0.0,HOMEIMPROVEMENT,C,9000,12.87,1,0.1,N,13,14.433757,0,1,Riesgo Bajo
23,44000,RENT,2.0,MEDICAL,C,6000,14.22,0,0.14,Y,4,66.69308,1,0,Riesgo Alto
22,65856,MORTGAGE,6.0,MEDICAL,C,16800,13.92,0,0.26,N,2,41.01403,0,0,Riesgo Medio
25,108000,MORTGAGE,9.0,MEDICAL,B,15000,10.39,0,0.14,N,4,17.261686,0,0,Riesgo Bajo
24,10000,RENT,8.0,PERSONAL,A,3000,7.9,1,0.3,N,3,99.15799,1,1,Riesgo Alto
23,41000,RENT,5.0,EDUCATION,D,4200,14.54,0,0.1,Y,3,39.00063,0,0,Riesgo Medio
24,116300,RENT,6.0,HOMEIMPROVEMENT,D,5000,14.96,0,0.04,Y,4,63.694267,1,0,Riesgo Alto
21,87500,MORTGAGE,5.0,EDUCATION,C,25000,13.98,0,0.29,Y,3,21.266775,0,0,Riesgo Medio
26,152000,MORTGAGE,3.0,MEDICAL,A,17500,8.49,0,0.12,N,2,6.1907697,0,0,Riesgo Bajo
25,54000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,5100,9.62,0,0.09,N,4,40.14043,0,0,Riesgo Medio
22,64000,RENT,7.0,EDUCATION,D,13000,14.11,0,0.2,Y,3,55.821007,1,0,Riesgo Alto
34,63000,RENT,3.0,EDUCATION,B,5600,11.58,0,0.09,N,5,23.202349,0,0,Riesgo Medio
27,37000,RENT,4.0,EDUCATION,B,7900,11.11,0,0.21,N,7,27.519384,0,0,Riesgo Medio
24,61147,MORTGAGE,5.0,MEDICAL,A,17000,6.03,0,0.28,N,4,8.839094,0,0,Riesgo Bajo
24,72000,MORTGAGE,8.0,EDUCATION,C,14000,14.65,1,0.19,N,4,33.41097,0,1,Riesgo Medio
27,24000,OWN,1.0,PERSONAL,A,6000,8.9,0,0.25,N,10,0.4532333,0,0,Riesgo Bajo
28,28000,RENT,3.0,VENTURE,A,3000,6.91,0,0.11,N,10,3.3973553,0,0,Riesgo Bajo
25,40000,RENT,5.0,PERSONAL,A,6000,7.88,0,0.15,N,2,9.182678,0,0,Riesgo Bajo
29,68000,MORTGAGE,14.0,EDUCATION,A,20000,8.9,0,0.29,N,5,26.393974,0,0,Riesgo Medio
31,57800,RENT,2.0,MEDICAL,E,25000,17.19,1,0.37,N,8,99.86495,1,1,Riesgo Alto
30,72000,MORTGAGE,13.0,VENTURE,A,12000,7.88,0,0.17,N,8,0.55230725,0,0,Riesgo Bajo
32,49000,RENT,13.0,HOMEIMPROVEMENT,B,3500,10.65,1,0.07,N,6,51.295918,1,1,Riesgo Alto
30,115000,RENT,7.0,DEBTCONSOLIDATION,B,7300,10.25,0,0.06,N,9,13.781385,0,0,Riesgo Bajo
33,57500,RENT,2.0,HOMEIMPROVEMENT,D,21000,16.29,1,0.37,Y,5,99.12819,1,1,Riesgo Alto
30,200000,RENT,5.0,DEBTCONSOLIDATION,B,10000,11.36,0,0.05,N,9,16.943384,0,0,Riesgo Bajo
22,41717,OWN,5.0,VENTURE,B,20000,11.12,0,0.48,N,4,0.060857657,0,0,Riesgo Bajo
23,100000,MORTGAGE,4.0,EDUCATION,C,10000,12.87,0,0.1,Y,3,8.4161215,0,0,Riesgo Bajo
23,35000,RENT,1.0,EDUCATION,A,10000,5.79,0,0.29,N,2,4.7358193,0,0,Riesgo Bajo
30,125000,MORTGAGE,14.0,VENTURE,C,7000,10.99,0,0.06,N,7,21.288662,0,0,Riesgo Medio
27,22896,OWN,1.0,MEDICAL,B,5000,11.48,0,0.22,N,8,0.39765885,0,0,Riesgo Bajo
26,155000,MORTGAGE,4.0,MEDICAL,A,18000,6.99,0,0.12,N,4,1.5397731,0,0,Riesgo Bajo
22,19000,RENT,5.0,VENTURE,C,3000,13.06,1,0.16,N,2,98.6292,1,1,Riesgo Alto
26,25000,OWN,1.0,EDUCATION,B,5000,9.88,0,0.2,N,3,0.58654493,0,0,Riesgo Bajo
22,71004,RENT,6.0,EDUCATION,B,1800,11.12,0,0.03,N,4,11.101568,0,0,Riesgo Bajo
24,86400,MORTGAGE,2.0,DEBTCONSOLIDATION,A,12200,7.29,0,0.14,N,3,5.2249093,0,0,Riesgo Bajo
28,85000,MORTGAGE,4.0,PERSONAL,B,35000,9.99,0,0.41,N,5,25.51938,0,0,Riesgo Medio
36,60000,MORTGAGE,3.0,DEBTCONSOLIDATION,D,13000,14.11,1,0.22,Y,14,83.65036,1,1,Riesgo Alto
22,70000,RENT,2.0,DEBTCONSOLIDATION,B,18750,10.38,0,0.27,N,2,20.691154,0,0,Riesgo Medio
22,27120,RENT,5.0,EDUCATION,C,9250,13.11,1,0.34,N,3,98.787735,1,1,Riesgo Alto
30,91000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,18500,12.42,0,0.2,N,7,11.555231,0,0,Riesgo Bajo
21,53000,OWN,5.0,PERSONAL,B,14400,11.36,0,0.27,N,3,0.39389437,0,0,Riesgo Bajo
26,120000,MORTGAGE,10.0,HOMEIMPROVEMENT,D,10000,14.59,0,0.08,Y,2,59.551716,1,0,Riesgo Alto
41,66000,MORTGAGE,20.0,VENTURE,A,10000,6.62,0,0.15,N,12,1.1255258,0,0,Riesgo Bajo
23,54000,RENT,7.0,EDUCATION,B,1500,9.62,0,0.03,N,4,27.38274,0,0,Riesgo Medio
32,71000,RENT,2.0,EDUCATION,D,15000,15.95,1,0.21,N,9,93.777176,1,1,Riesgo Alto
21,64000,OWN,5.0,MEDICAL,A,10000,7.66,0,0.16,N,3,0.4204994,0,0,Riesgo Bajo
32,30000,RENT,0.0,PERSONAL,B,3500,11.71,1,0.12,N,10,46.001312,0,1,Riesgo Medio
26,46000,MORTGAGE,8.0,HOMEIMPROVEMENT,B,7000,9.99,1,0.15,N,3,35.256134,0,1,Riesgo Medio
33,105000,MORTGAGE,12.0,HOMEIMPROVEMENT,A,7000,7.74,0,0.07,N,10,4.9242253,0,0,Riesgo Bajo
23,82000,RENT,2.0,PERSONAL,B,20900,12.69,0,0.25,N,2,26.894411,0,0,Riesgo Medio
28,50000,RENT,2.0,DEBTCONSOLIDATION,B,3000,10.37,0,0.06,N,9,13.870367,0,0,Riesgo Bajo
59,175000,RENT,3.0,PERSONAL,B,12000,10.59,0,0.07,N,27,13.519371,0,0,Riesgo Bajo
27,54400,MORTGAGE,11.0,MEDICAL,D,11000,15.33,1,0.17,Y,10,96.989655,1,1,Riesgo Alto
22,96000,MORTGAGE,0.0,EDUCATION,A,3000,7.9,0,0.03,N,3,7.243605,0,0,Riesgo Bajo
39,62692,RENT,9.0,VENTURE,B,13200,9.88,0,0.21,N,11,0.7694289,0,0,Riesgo Bajo
26,26004,MORTGAGE,5.0,HOMEIMPROVEMENT,B,6000,11.99,0,0.23,N,2,68.37774,1,0,Riesgo Alto
50,51500,OWN,7.0,VENTURE,A,10875,7.49,0,0.21,N,14,0.030881822,0,0,Riesgo Bajo
29,42000,RENT,1.0,PERSONAL,A,5000,10.99,0,0.12,N,6,27.048141,0,0,Riesgo Medio
43,195000,MORTGAGE,4.0,EDUCATION,C,10000,12.73,0,0.05,N,12,13.054573,0,0,Riesgo Bajo
29,64000,RENT,3.0,DEBTCONSOLIDATION,D,9000,10.99,1,0.14,Y,6,86.6507,1,1,Riesgo Alto
27,70176,RENT,3.0,MEDICAL,A,9000,7.88,0,0.13,N,5,7.556004,0,0,Riesgo Bajo
35,56566,MORTGAGE,3.0,EDUCATION,A,3200,10.99,0,0.06,N,6,25.842545,0,0,Riesgo Medio
26,40100,RENT,3.0,VENTURE,D,6500,10.99,0,0.16,N,4,29.059258,0,0,Riesgo Medio
22,42000,RENT,3.0,DEBTCONSOLIDATION,B,1000,9.62,0,0.02,N,3,25.62759,0,0,Riesgo Medio
30,39500,RENT,3.0,EDUCATION,A,6925,7.88,0,0.18,N,9,21.12657,0,0,Riesgo Medio
25,54996,MORTGAGE,0.0,HOMEIMPROVEMENT,A,10000,8.94,0,0.18,N,4,21.402765,0,0,Riesgo Medio
26,75000,MORTGAGE,9.0,MEDICAL,C,4000,12.99,0,0.05,Y,2,25.757126,0,0,Riesgo Medio
25,23920,RENT,0.0,MEDICAL,C,4000,14.35,0,0.17,N,2,39.691666,0,0,Riesgo Medio
24,55000,RENT,4.0,PERSONAL,B,14900,11.83,0,0.27,N,3,25.355646,0,0,Riesgo Medio
23,110000,RENT,0.0,PERSONAL,A,3600,10.99,0,0.03,N,3,14.804266,0,0,Riesgo Bajo
30,116500,MORTGAGE,9.0,DEBTCONSOLIDATION,C,15000,14.79,0,0.13,Y,7,14.525425,0,0,Riesgo Bajo
30,66000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,11200,9.32,0,0.17,N,9,16.177635,0,0,Riesgo Bajo
27,32000,MORTGAGE,0.0,VENTURE,A,9850,8.94,0,0.31,N,5,10.124126,0,0,Riesgo Bajo
26,27031,RENT,2.0,VENTURE,B,6000,9.99,0,0.22,N,4,2.2342153,0,0,Riesgo Bajo
21,90000,RENT,3.0,EDUCATION,B,4800,9.62,0,0.05,N,2,7.230548,0,0,Riesgo Bajo
24,50000,RENT,0.0,EDUCATION,A,8000,7.74,0,0.16,N,4,8.620611,0,0,Riesgo Bajo
23,36000,RENT,4.0,MEDICAL,D,6500,17.49,1,0.18,Y,4,95.7008,1,1,Riesgo Alto
22,60000,RENT,2.0,EDUCATION,B,8000,10.0,0,0.13,N,4,7.978311,0,0,Riesgo Bajo
21,146000,MORTGAGE,5.0,DEBTCONSOLIDATION,C,4000,13.72,0,0.03,N,2,16.572172,0,0,Riesgo Bajo
23,30000,RENT,6.0,EDUCATION,B,10775,10.65,1,0.36,N,4,98.9549,1,1,Riesgo Alto
29,88000,RENT,6.0,EDUCATION,C,12000,12.53,0,0.14,N,5,22.217518,0,0,Riesgo Medio
35,85000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,21000,7.49,0,0.25,N,9,6.4547596,0,0,Riesgo Bajo
26,34000,RENT,4.0,PERSONAL,E,4200,16.82,1,0.12,Y,3,83.31104,1,1,Riesgo Alto
37,25000,RENT,6.0,MEDICAL,B,7500,10.99,0,0.3,N,17,21.688005,0,0,Riesgo Medio
25,35000,RENT,9.0,VENTURE,B,4800,11.14,0,0.14,N,2,0.9937915,0,0,Riesgo Bajo
31,20800,RENT,3.0,MEDICAL,D,9750,17.19,1,0.47,Y,6,99.671104,1,1,Riesgo Alto
22,95000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,24000,7.9,0,0.25,N,4,12.334172,0,0,Riesgo Bajo
21,37000,OWN,0.0,VENTURE,C,9250,12.23,0,0.25,N,4,0.4527516,0,0,Riesgo Bajo
36,117000,MORTGAGE,3.0,HOMEIMPROVEMENT,C,20400,13.06,0,0.17,N,11,19.2426,0,0,Riesgo Bajo
36,39996,RENT,1.0,MEDICAL,A,5700,7.29,0,0.14,N,13,5.882494,0,0,Riesgo Bajo
22,50000,RENT,2.0,VENTURE,A,7000,7.66,0,0.14,N,3,0.6228874,0,0,Riesgo Bajo
23,90000,RENT,4.0,DEBTCONSOLIDATION,C,13000,12.73,0,0.14,N,2,17.547455,0,0,Riesgo Bajo
65,93000,MORTGAGE,27.0,PERSONAL,B,25000,9.99,0,0.27,N,27,30.634054,0,0,Riesgo Medio
27,46028,MORTGAGE,8.0,DEBTCONSOLIDATION,B,18000,10.74,0,0.39,N,9,33.88981,0,0,Riesgo Medio
29,96000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,11200,5.42,0,0.12,N,9,1.4071463,0,0,Riesgo Bajo
30,54000,RENT,8.0,HOMEIMPROVEMENT,A,10000,6.17,0,0.19,N,10,24.526379,0,0,Riesgo Medio
23,42000,MORTGAGE,7.0,EDUCATION,D,10000,14.59,0,0.24,Y,2,36.58516,0,0,Riesgo Medio
28,55200,MORTGAGE,12.0,VENTURE,C,3000,11.72,0,0.05,N,10,30.20436,0,0,Riesgo Medio
26,71004,RENT,0.0,DEBTCONSOLIDATION,D,20000,13.36,1,0.28,N,2,93.58176,1,1,Riesgo Alto
22,34560,RENT,2.0,MEDICAL,E,1200,19.29,1,0.03,N,4,98.00406,1,1,Riesgo Alto
25,81000,OWN,9.0,VENTURE,D,12000,10.99,0,0.15,Y,2,0.27343884,0,0,Riesgo Bajo
29,72000,RENT,13.0,DEBTCONSOLIDATION,D,2000,14.59,1,0.03,Y,8,86.904945,1,1,Riesgo Alto
40,75000,MORTGAGE,1.0,VENTURE,A,10000,6.62,0,0.13,N,17,0.18883726,0,0,Riesgo Bajo
28,53000,RENT,0.0,DEBTCONSOLIDATION,B,7000,9.88,0,0.13,N,9,18.000685,0,0,Riesgo Bajo
30,65000,RENT,0.0,MEDICAL,C,16000,13.06,0,0.25,N,8,19.389421,0,0,Riesgo Bajo
23,75000,OWN,5.0,PERSONAL,B,21000,12.42,0,0.28,N,2,0.35244316,0,0,Riesgo Bajo
25,82560,RENT,1.0,EDUCATION,B,12000,10.99,0,0.15,N,3,15.127163,0,0,Riesgo Bajo
21,38000,RENT,3.0,PERSONAL,B,10000,12.18,0,0.26,N,3,24.30233,0,0,Riesgo Medio
23,60000,RENT,6.0,DEBTCONSOLIDATION,A,5000,6.99,0,0.08,N,3,6.101993,0,0,Riesgo Bajo
24,96000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,11000,5.99,0,0.11,N,2,2.1144679,0,0,Riesgo Bajo
24,74900,MORTGAGE,8.0,VENTURE,A,3500,6.39,0,0.05,N,2,0.59019667,0,0,Riesgo Bajo
25,90000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,15000,12.18,0,0.17,N,2,12.943196,0,0,Riesgo Bajo
24,47211,OWN,8.0,VENTURE,B,10000,11.83,0,0.21,N,3,0.052705728,0,0,Riesgo Bajo
25,79000,MORTGAGE,9.0,MEDICAL,A,10000,5.79,0,0.13,N,3,11.448906,0,0,Riesgo Bajo
29,173088,MORTGAGE,13.0,VENTURE,C,8000,13.79,0,0.05,Y,10,17.216087,0,0,Riesgo Bajo
22,41000,OWN,0.0,PERSONAL,A,1000,6.99,0,0.02,N,2,0.5451066,0,0,Riesgo Bajo
35,124596,MORTGAGE,1.0,EDUCATION,B,20000,11.49,0,0.16,N,5,16.544525,0,0,Riesgo Bajo
23,51840,RENT,1.0,DEBTCONSOLIDATION,D,12000,15.95,1,0.23,Y,3,98.48092,1,1,Riesgo Alto
59,83768,MORTGAGE,15.0,PERSONAL,B,12000,11.86,0,0.14,N,18,15.219707,0,0,Riesgo Bajo
29,81000,MORTGAGE,5.0,DEBTCONSOLIDATION,E,12000,10.99,1,0.15,Y,9,86.454216,1,1,Riesgo Alto
28,52000,RENT,1.0,VENTURE,C,8000,10.99,0,0.15,N,8,30.96089,0,0,Riesgo Medio
53,46000,OWN,9.0,PERSONAL,B,4925,11.71,0,0.11,N,23,0.288882,0,0,Riesgo Bajo
27,75800,RENT,0.0,EDUCATION,A,2475,6.54,0,0.03,N,8,6.4063163,0,0,Riesgo Bajo
29,141000,MORTGAGE,1.0,VENTURE,A,8000,6.99,0,0.06,N,9,0.2800598,0,0,Riesgo Bajo
23,80000,RENT,6.0,PERSONAL,A,5000,5.42,0,0.06,N,2,9.251154,0,0,Riesgo Bajo
23,40000,RENT,4.0,MEDICAL,B,7000,11.58,0,0.17,N,3,20.103868,0,0,Riesgo Medio
37,36000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,12000,6.03,0,0.33,N,13,13.737935,0,0,Riesgo Bajo
23,80196,OWN,2.0,PERSONAL,B,30000,9.91,0,0.37,N,3,0.75611156,0,0,Riesgo Bajo
30,53004,RENT,3.0,DEBTCONSOLIDATION,D,14000,15.28,1,0.26,Y,10,88.42158,1,1,Riesgo Alto
30,39996,MORTGAGE,8.0,MEDICAL,C,10000,12.73,0,0.25,N,6,22.727121,0,0,Riesgo Medio
27,33000,RENT,11.0,HOMEIMPROVEMENT,D,1600,16.89,1,0.05,Y,5,93.03936,1,1,Riesgo Alto
24,35000,RENT,0.0,PERSONAL,A,1800,7.14,0,0.05,N,3,10.109893,0,0,Riesgo Bajo
23,67700,MORTGAGE,7.0,EDUCATION,D,15000,14.11,1,0.22,Y,3,38.355026,0,1,Riesgo Medio
29,46873,MORTGAGE,9.0,PERSONAL,A,11200,7.14,0,0.24,N,6,18.542326,0,0,Riesgo Bajo
22,54000,MORTGAGE,6.0,HOMEIMPROVEMENT,C,12000,13.48,1,0.22,N,2,82.71212,1,1,Riesgo Alto
24,80000,MORTGAGE,8.0,MEDICAL,A,9000,10.99,0,0.11,N,4,8.925604,0,0,Riesgo Bajo
